country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year,overall score,government integrity,labor freedom,financial freedom, gdp_for_year ($) ,gdp_per_capita ($),generation
Romania,2010,female,55-74 years,177,2425485,7.3,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Silent
Romania,2010,female,75+ years,59,861006,6.85,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Silent
Romania,2010,male,15-24 years,177,1495092,11.84,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Millenials
Romania,2010,male,25-34 years,263,1734890,15.16,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Generation X
Romania,2010,male,35-54 years,995,3038553,32.75,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Generation X
Romania,2010,male,5-14 years,11,1107850,0.99,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Generation Z
Romania,2010,male,55-74 years,704,1977886,35.59,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Silent
Romania,2010,male,75+ years,154,523244,29.43,0.797,64.2,38,60.4,50,"166,658,327,827",8190,Silent
Singapore,2010,female,15-24 years,13,252900,5.14,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Millenials
Singapore,2010,female,25-34 years,12,296900,4.04,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation X
Singapore,2010,female,35-54 years,34,630600,5.39,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation X
Singapore,2010,female,5-14 years,0,224500,0,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation Z
Singapore,2010,female,55-74 years,28,329000,8.51,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Silent
Singapore,2010,female,75+ years,12,80900,14.83,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Silent
Singapore,2010,male,15-24 years,7,257900,2.71,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Millenials
Singapore,2010,male,25-34 years,20,274300,7.29,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation X
Singapore,2010,male,35-54 years,94,625200,15.04,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation X
Singapore,2010,male,5-14 years,1,235500,0.42,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Generation Z
Singapore,2010,male,55-74 years,48,315800,15.2,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Silent
Singapore,2010,male,75+ years,27,53300,50.66,0.909,86.1,92,98.9,50,"236,421,782,178",66099,Silent
Slovenia,2010,female,15-24 years,1,112313,0.89,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Millenials
Slovenia,2010,female,25-34 years,5,145274,3.44,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation X
Slovenia,2010,female,35-54 years,25,297867,8.39,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation X
Slovenia,2010,female,5-14 years,0,89510,0,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation Z
Slovenia,2010,female,55-74 years,35,234322,14.94,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Silent
Slovenia,2010,female,75+ years,12,104453,11.49,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Silent
Slovenia,2010,male,15-24 years,25,121143,20.64,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Millenials
Slovenia,2010,male,25-34 years,32,161002,19.88,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation X
Slovenia,2010,male,35-54 years,121,315209,38.39,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation X
Slovenia,2010,male,5-14 years,2,95051,2.1,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Generation Z
Slovenia,2010,male,55-74 years,107,217743,49.14,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Silent
Slovenia,2010,male,75+ years,49,50887,96.29,0.882,64.7,67,43.5,50,"48,013,606,745",24689,Silent
Spain,2010,female,15-24 years,23,2348349,0.98,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Millenials
Spain,2010,female,25-34 years,59,3550860,1.66,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation X
Spain,2010,female,35-54 years,281,7026589,4,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation X
Spain,2010,female,5-14 years,0,2161906,0,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation Z
Spain,2010,female,55-74 years,207,4648706,4.45,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Silent
Spain,2010,female,75+ years,120,2436769,4.92,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Silent
Spain,2010,male,15-24 years,99,2455458,4.03,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Millenials
Spain,2010,male,25-34 years,272,3734261,7.28,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation X
Spain,2010,male,35-54 years,971,7176013,13.53,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation X
Spain,2010,male,5-14 years,3,2285012,0.13,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Generation Z
Spain,2010,male,55-74 years,635,4217377,15.06,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Silent
Spain,2010,male,75+ years,488,1554056,31.4,0.865,69.6,65,47.3,80,"1,431,616,749,640",32839,Silent
Sweden,2010,female,15-24 years,31,607958,5.1,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Millenials
Sweden,2010,female,25-34 years,31,564791,5.49,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation X
Sweden,2010,female,35-54 years,100,1234672,8.1,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation X
Sweden,2010,female,5-14 years,2,487899,0.41,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation Z
Sweden,2010,female,55-74 years,105,1063334,9.87,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Silent
Sweden,2010,female,75+ years,34,480218,7.08,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Silent
Sweden,2010,male,15-24 years,87,639346,13.61,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Millenials
Sweden,2010,male,25-34 years,106,593020,17.87,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation X
Sweden,2010,male,35-54 years,280,1273933,21.98,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation X
Sweden,2010,male,5-14 years,1,514297,0.19,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Generation Z
Sweden,2010,male,55-74 years,263,1044678,25.18,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Silent
Sweden,2010,male,75+ years,101,318979,31.66,0.905,72.4,93,54.9,80,"488,377,689,565",55352,Silent
Switzerland,2010,female,15-24 years,15,455057,3.3,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Millenials
Switzerland,2010,female,25-34 years,32,519835,6.16,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation X
Switzerland,2010,female,35-54 years,103,1193316,8.63,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation X
Switzerland,2010,female,5-14 years,0,386816,0,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation Z
Switzerland,2010,female,55-74 years,96,840601,11.42,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Silent
Switzerland,2010,female,75+ years,36,391055,9.21,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Silent
Switzerland,2010,male,15-24 years,47,472649,9.94,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Millenials
Switzerland,2010,male,25-34 years,74,519177,14.25,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation X
Switzerland,2010,male,35-54 years,267,1213413,22,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation X
Switzerland,2010,male,5-14 years,2,410594,0.49,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Generation Z
Switzerland,2010,male,55-74 years,220,796644,27.62,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Silent
Switzerland,2010,male,75+ years,114,239990,47.5,0.932,81.1,90,81.8,80,"583,782,977,866",78474,Silent
United Kingdom,2010,female,15-24 years,106,3995780,2.65,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Millenials
United Kingdom,2010,female,25-34 years,133,4012797,3.31,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation X
United Kingdom,2010,female,35-54 years,400,8788212,4.55,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation X
United Kingdom,2010,female,5-14 years,3,3426430,0.09,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation Z
United Kingdom,2010,female,55-74 years,232,6570278,3.53,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Silent
United Kingdom,2010,female,75+ years,89,2944062,3.02,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Silent
United Kingdom,2010,male,15-24 years,344,4225926,8.14,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Millenials
United Kingdom,2010,male,25-34 years,513,4128369,12.43,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation X
United Kingdom,2010,male,35-54 years,1444,8592781,16.8,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation X
United Kingdom,2010,male,5-14 years,1,3586875,0.03,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Generation Z
United Kingdom,2010,male,55-74 years,696,6171080,11.28,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Silent
United Kingdom,2010,male,75+ years,227,1960939,11.58,0.905,76.5,77,72.8,80,"2,441,173,394,730",41798,Silent
Armenia,2011,female,15-24 years,4,259823,1.54,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Millenials
Armenia,2011,female,25-34 years,0,244912,0,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Millenials
Armenia,2011,female,35-54 years,3,422179,0.71,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Generation X
Armenia,2011,female,5-14 years,0,164004,0,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Generation Z
Armenia,2011,female,55-74 years,3,256541,1.17,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Boomers
Armenia,2011,female,75+ years,6,86643,6.92,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Silent
Armenia,2011,male,15-24 years,7,245227,2.85,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Millenials
Armenia,2011,male,25-34 years,8,209914,3.81,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Millenials
Armenia,2011,male,35-54 years,23,341199,6.74,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Generation X
Armenia,2011,male,5-14 years,0,189377,0,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Generation Z
Armenia,2011,male,55-74 years,11,194982,5.64,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Boomers
Armenia,2011,male,75+ years,2,55565,3.6,0.723,69.7,27,75.9,70,"10,142,111,334",3798,Silent
Australia,2011,female,15-24 years,93,1495053,6.22,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Millenials
Australia,2011,female,25-34 years,85,1584036,5.37,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Millenials
Australia,2011,female,35-54 years,230,3124328,7.36,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Generation X
Australia,2011,female,5-14 years,9,1351751,0.67,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Generation Z
Australia,2011,female,55-74 years,118,2139108,5.52,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Boomers
Australia,2011,female,75+ years,45,817927,5.5,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Silent
Australia,2011,male,15-24 years,242,1570069,15.41,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Millenials
Australia,2011,male,25-34 years,347,1610295,21.55,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Millenials
Australia,2011,male,35-54 years,704,3072726,22.91,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Generation X
Australia,2011,male,5-14 years,7,1423748,0.49,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Generation Z
Australia,2011,male,55-74 years,366,2104816,17.39,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Boomers
Australia,2011,male,75+ years,146,588053,24.83,0.93,82.5,87,92.2,90,"1,394,280,784,778",66770,Silent
Austria,2011,female,15-24 years,23,498172,4.62,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Millenials
Austria,2011,female,25-34 years,23,542031,4.24,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Millenials
Austria,2011,female,35-54 years,95,1288452,7.37,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Generation X
Austria,2011,female,5-14 years,1,407570,0.25,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Generation Z
Austria,2011,female,55-74 years,113,942311,11.99,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Boomers
Austria,2011,female,75+ years,58,431128,13.45,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Silent
Austria,2011,male,15-24 years,67,518095,12.93,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Millenials
Austria,2011,male,25-34 years,97,546027,17.76,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Millenials
Austria,2011,male,35-54 years,336,1292255,26,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Generation X
Austria,2011,male,5-14 years,3,428198,0.7,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Generation Z
Austria,2011,male,55-74 years,276,855700,32.25,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Boomers
Austria,2011,male,75+ years,196,245207,79.93,0.881,71.9,79,78.2,70,"431,120,310,089",53923,Silent
Belgium,2011,female,15-24 years,41,656675,6.24,0.886,70.2,71,71,70,"527,008,453,887",50893,Millenials
Belgium,2011,female,25-34 years,60,707535,8.48,0.886,70.2,71,71,70,"527,008,453,887",50893,Millenials
Belgium,2011,female,35-54 years,247,1552522,15.91,0.886,70.2,71,71,70,"527,008,453,887",50893,Generation X
Belgium,2011,female,5-14 years,0,597487,0,0.886,70.2,71,71,70,"527,008,453,887",50893,Generation Z
Belgium,2011,female,55-74 years,185,1176009,15.73,0.886,70.2,71,71,70,"527,008,453,887",50893,Boomers
Belgium,2011,female,75+ years,67,593364,11.29,0.886,70.2,71,71,70,"527,008,453,887",50893,Silent
Belgium,2011,male,15-24 years,109,676437,16.11,0.886,70.2,71,71,70,"527,008,453,887",50893,Millenials
Belgium,2011,male,25-34 years,163,715773,22.77,0.886,70.2,71,71,70,"527,008,453,887",50893,Millenials
Belgium,2011,male,35-54 years,607,1587976,38.22,0.886,70.2,71,71,70,"527,008,453,887",50893,Generation X
Belgium,2011,male,5-14 years,5,624298,0.8,0.886,70.2,71,71,70,"527,008,453,887",50893,Generation Z
Belgium,2011,male,55-74 years,408,1105807,36.9,0.886,70.2,71,71,70,"527,008,453,887",50893,Boomers
Belgium,2011,male,75+ years,196,361243,54.26,0.886,70.2,71,71,70,"527,008,453,887",50893,Silent
Croatia,2011,female,15-24 years,8,258495,3.09,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Millenials
Croatia,2011,female,25-34 years,11,304202,3.62,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Millenials
Croatia,2011,female,35-54 years,52,621895,8.36,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Generation X
Croatia,2011,female,5-14 years,0,217835,0,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Generation Z
Croatia,2011,female,55-74 years,68,545430,12.47,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Boomers
Croatia,2011,female,75+ years,43,225925,19.03,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Silent
Croatia,2011,male,15-24 years,24,269755,8.9,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Millenials
Croatia,2011,male,25-34 years,63,314331,20.04,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Millenials
Croatia,2011,male,35-54 years,148,616577,24,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Generation X
Croatia,2011,male,5-14 years,2,229413,0.87,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Generation Z
Croatia,2011,male,55-74 years,188,467142,40.24,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Boomers
Croatia,2011,male,75+ years,95,118029,80.49,0.814,61.1,41,44.1,60,"62,375,044,443",14890,Silent
Cyprus,2011,female,15-24 years,0,64690,0,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Millenials
Cyprus,2011,female,25-34 years,0,73838,0,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Millenials
Cyprus,2011,female,35-54 years,3,122543,2.45,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Generation X
Cyprus,2011,female,5-14 years,0,44757,0,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Generation Z
Cyprus,2011,female,55-74 years,1,80672,1.24,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Boomers
Cyprus,2011,female,75+ years,1,25937,3.86,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Silent
Cyprus,2011,male,15-24 years,3,67311,4.46,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Millenials
Cyprus,2011,male,25-34 years,0,68773,0,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Millenials
Cyprus,2011,male,35-54 years,12,108755,11.03,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Generation X
Cyprus,2011,male,5-14 years,0,47189,0,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Generation Z
Cyprus,2011,male,55-74 years,8,77047,10.38,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Boomers
Cyprus,2011,male,75+ years,2,19308,10.36,0.852,73.3,66,71.4,70,"27,427,161,523",34249,Silent
Czech Republic,2011,female,15-24 years,19,602033,3.16,0.866,70.4,49,77,80,"227,948,349,666",23010,Millenials
Czech Republic,2011,female,25-34 years,28,771896,3.63,0.866,70.4,49,77,80,"227,948,349,666",23010,Millenials
Czech Republic,2011,female,35-54 years,86,1456523,5.9,0.866,70.4,49,77,80,"227,948,349,666",23010,Generation X
Czech Republic,2011,female,5-14 years,0,457594,0,0.866,70.4,49,77,80,"227,948,349,666",23010,Generation Z
Czech Republic,2011,female,55-74 years,77,1312571,5.87,0.866,70.4,49,77,80,"227,948,349,666",23010,Boomers
Czech Republic,2011,female,75+ years,43,454906,9.45,0.866,70.4,49,77,80,"227,948,349,666",23010,Silent
Czech Republic,2011,male,15-24 years,120,632356,18.98,0.866,70.4,49,77,80,"227,948,349,666",23010,Millenials
Czech Republic,2011,male,25-34 years,173,818695,21.13,0.866,70.4,49,77,80,"227,948,349,666",23010,Millenials
Czech Republic,2011,male,35-54 years,500,1517715,32.94,0.866,70.4,49,77,80,"227,948,349,666",23010,Generation X
Czech Republic,2011,male,5-14 years,2,483911,0.41,0.866,70.4,49,77,80,"227,948,349,666",23010,Generation Z
Czech Republic,2011,male,55-74 years,424,1152114,36.8,0.866,70.4,49,77,80,"227,948,349,666",23010,Boomers
Czech Republic,2011,male,75+ years,118,246004,47.97,0.866,70.4,49,77,80,"227,948,349,666",23010,Silent
Denmark,2011,female,15-24 years,11,340056,3.23,0.922,75.3,92,86,80,"344,003,209,696",65598,Millenials
Denmark,2011,female,25-34 years,12,323639,3.71,0.922,75.3,92,86,80,"344,003,209,696",65598,Millenials
Denmark,2011,female,35-54 years,50,778373,6.42,0.922,75.3,92,86,80,"344,003,209,696",65598,Generation X
Denmark,2011,female,5-14 years,0,326359,0,0.922,75.3,92,86,80,"344,003,209,696",65598,Generation Z
Denmark,2011,female,55-74 years,57,643276,8.86,0.922,75.3,92,86,80,"344,003,209,696",65598,Boomers
Denmark,2011,female,75+ years,22,237867,9.25,0.922,75.3,92,86,80,"344,003,209,696",65598,Silent
Denmark,2011,male,15-24 years,26,356319,7.3,0.922,75.3,92,86,80,"344,003,209,696",65598,Millenials
Denmark,2011,male,25-34 years,35,326633,10.72,0.922,75.3,92,86,80,"344,003,209,696",65598,Millenials
Denmark,2011,male,35-54 years,189,791137,23.89,0.922,75.3,92,86,80,"344,003,209,696",65598,Generation X
Denmark,2011,male,5-14 years,0,341776,0,0.922,75.3,92,86,80,"344,003,209,696",65598,Generation Z
Denmark,2011,male,55-74 years,139,621859,22.35,0.922,75.3,92,86,80,"344,003,209,696",65598,Boomers
Denmark,2011,male,75+ years,48,156856,30.6,0.922,75.3,92,86,80,"344,003,209,696",65598,Silent
Estonia,2011,female,15-24 years,3,82075,3.66,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Millenials
Estonia,2011,female,25-34 years,1,90940,1.1,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Millenials
Estonia,2011,female,35-54 years,15,185535,8.08,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Generation X
Estonia,2011,female,5-14 years,0,61510,0,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Generation Z
Estonia,2011,female,55-74 years,9,172988,5.2,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Boomers
Estonia,2011,female,75+ years,12,77543,15.48,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Silent
Estonia,2011,male,15-24 years,19,87167,21.8,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Millenials
Estonia,2011,male,25-34 years,23,95987,23.96,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Millenials
Estonia,2011,male,35-54 years,58,178933,32.41,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Generation X
Estonia,2011,male,5-14 years,0,65329,0,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Generation Z
Estonia,2011,male,55-74 years,57,121737,46.82,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Boomers
Estonia,2011,male,75+ years,21,29683,70.75,0.853,77.2,69,57.2,80,"23,170,239,901",18545,Silent
Finland,2011,female,15-24 years,27,322992,8.36,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Millenials
Finland,2011,female,25-34 years,26,333422,7.8,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Millenials
Finland,2011,female,35-54 years,67,696397,9.62,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Generation X
Finland,2011,female,5-14 years,0,286685,0,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Generation Z
Finland,2011,female,55-74 years,73,674645,10.82,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Boomers
Finland,2011,female,75+ years,9,280924,3.2,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Silent
Finland,2011,male,15-24 years,89,337265,26.39,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Millenials
Finland,2011,male,25-34 years,105,352092,29.82,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Millenials
Finland,2011,male,35-54 years,259,715014,36.22,0.907,72.6,89,53.7,80,"273,674,236,773",53809,Generation X
